City,Datetime,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Hour,Day,Month,Year,Weekday,Season,AQI_Lag_1,AQI_Lag_6,AQI_Lag_24,AQI_Rolling_6,AQI_Rolling_24
Ahmedabad,06-05-2020 21:00,21,83,30.65,15.85,0.11,13.1,43,21,6,5,2020,2,2,41,36,46,38.333333333333336,41.333333333333336
Ahmedabad,06-05-2020 22:00,16.25,82.5,31.3,11.48,0.11,15.78,45,22,6,5,2020,2,2,43,35,46,40,41.29166666666666
Ahmedabad,06-05-2020 23:00,10.25,80,30.52,11.8,0.11,10.62,46,23,6,5,2020,2,2,45,35,45,41.833333333333336,41.333333333333336
Ahmedabad,07-05-2020 00:00,8.5,89.25,24.7,8.7,0.11,19.92,45,0,7,5,2020,3,2,46,37,45,43.16666666666666,41.333333333333336
Ahmedabad,07-05-2020 01:00,9.25,49.25,23.4,11,0.11,16.07,45,1,7,5,2020,3,2,45,39,45,44.16666666666666,41.333333333333336
Ahmedabad,07-05-2020 02:00,6.75,64.25,29.3,18.93,0.11,12.85,47,2,7,5,2020,3,2,45,41,45,45.16666666666666,41.41666666666666
Ahmedabad,07-05-2020 03:00,5.75,68.5,19.4,14.95,0.11,20.05,48,3,7,5,2020,3,2,47,43,46,46,41.5
Ahmedabad,07-05-2020 04:00,5,55.75,20.6,9.12,0.11,7.2,48,4,7,5,2020,3,2,48,45,46,46.5,41.583333333333336
Ahmedabad,07-05-2020 05:00,14.5,44,26.15,12.12,0.11,4.58,48,5,7,5,2020,3,2,48,46,44,46.833333333333336,41.75
Ahmedabad,07-05-2020 06:00,19.5,43.5,25.7,9.6,0.11,2.85,48,6,7,5,2020,3,2,48,45,44,47.333333333333336,41.91666666666666
Ahmedabad,07-05-2020 07:00,6,40.5,21.62,10.6,0.11,9.72,48,7,7,5,2020,3,2,48,45,44,47.833333333333336,42.083333333333336
Ahmedabad,07-05-2020 08:00,7.75,55,22.95,17.4,0.11,15.53,49,8,7,5,2020,3,2,48,47,43,48.16666666666666,42.333333333333336
Ahmedabad,07-05-2020 09:00,10.5,56.5,21.23,2.5,0.11,11.62,51,9,7,5,2020,3,2,49,48,41,48.66666666666666,42.75
Ahmedabad,07-05-2020 10:00,3,24.25,13.58,6.3,0.11,13.25,51,10,7,5,2020,3,2,51,48,40,49.16666666666666,43.208333333333336
Ahmedabad,07-05-2020 11:00,6,27.5,14.32,3.33,0.11,31.95,50,11,7,5,2020,3,2,51,48,40,49.5,43.625
Ahmedabad,07-05-2020 12:00,6.5,35.5,13.2,7.43,0.11,43.2,51,12,7,5,2020,3,2,50,48,39,50,44.125
Ahmedabad,07-05-2020 13:00,8,43,8.7,6.1,0.11,32.88,52,13,7,5,2020,3,2,51,48,37,50.66666666666666,44.75
Ahmedabad,07-05-2020 14:00,18.25,55.5,10.4,5.28,0.11,52.95,53,14,7,5,2020,3,2,52,49,36,51.333333333333336,45.458333333333336
Ahmedabad,07-05-2020 15:00,20.5,55.5,10.45,7.15,0.11,28.75,55,15,7,5,2020,3,2,53,51,36,52,46.25
Ahmedabad,07-05-2020 16:00,7.75,36,9.55,8.5,0.11,19.62,56,16,7,5,2020,3,2,55,51,35,52.833333333333336,47.125
Ahmedabad,07-05-2020 17:00,1,17.5,9.43,8.75,0.11,20.25,55,17,7,5,2020,3,2,56,50,35,53.66666666666666,47.958333333333336
Ahmedabad,07-05-2020 18:00,9.35,16,10.82,7.65,0.11,22.4,54,18,7,5,2020,3,2,55,51,37,54.16666666666666,48.66666666666666
Ahmedabad,07-05-2020 19:00,3.5,27.5,12.2,5.85,0.11,22.6,53,19,7,5,2020,3,2,54,52,39,54.333333333333336,49.25
Ahmedabad,07-05-2020 20:00,10.25,40.75,16.4,5.3,0.11,14.62,53,20,7,5,2020,3,2,53,53,41,54.333333333333336,49.75
Ahmedabad,07-05-2020 21:00,26,70,25.85,9.52,0.11,3.08,53,21,7,5,2020,3,2,53,55,43,54,50.16666666666666
Ahmedabad,07-05-2020 22:00,32.75,139.25,24.77,5.98,0.11,29.06,51,22,7,5,2020,3,2,53,56,45,53.16666666666666,50.41666666666666
Ahmedabad,07-05-2020 23:00,23,80.75,19.42,1.52,0.11,3.53,51,23,7,5,2020,3,2,51,55,46,52.5,50.625
Ahmedabad,08-05-2020 00:00,19,38,22.02,5.62,0.11,6.17,49,0,8,5,2020,4,2,51,54,45,51.66666666666666,50.79166666666666
Ahmedabad,08-05-2020 01:00,3,34,22.35,10.55,0.11,6.67,49,1,8,5,2020,4,2,49,53,45,51,50.958333333333336
Ahmedabad,08-05-2020 02:00,13.75,33.75,21.8,10.85,0.11,7.42,47,2,8,5,2020,4,2,49,53,47,50,50.958333333333336
Ahmedabad,08-05-2020 03:00,5,28.5,19.58,7.5,0.11,8.1,46,3,8,5,2020,4,2,47,53,48,48.833333333333336,50.875
Ahmedabad,08-05-2020 04:00,12.25,35,17.85,5.1,0.11,0.3,45,4,8,5,2020,4,2,46,51,48,47.833333333333336,50.75
Ahmedabad,08-05-2020 05:00,23.25,46,18.48,9.22,0.11,3.2,45,5,8,5,2020,4,2,45,51,48,46.833333333333336,50.625
Ahmedabad,08-05-2020 06:00,17,61,18.88,11.1,0.11,5.67,46,6,8,5,2020,4,2,45,49,48,46.333333333333336,50.54166666666666
Ahmedabad,08-05-2020 07:00,12.25,56.5,19.17,12.58,0.11,4.15,46,7,8,5,2020,4,2,46,49,48,45.833333333333336,50.458333333333336
Ahmedabad,08-05-2020 08:00,8,46,19.8,16.32,0.11,7.98,46,8,8,5,2020,4,2,46,47,49,45.66666666666666,50.333333333333336
Ahmedabad,08-05-2020 09:00,10,50,21.55,14.7,0.11,15.7,46,9,8,5,2020,4,2,46,46,51,45.66666666666666,50.125
Ahmedabad,08-05-2020 10:00,6.5,39.25,24.08,13.12,0.11,21.77,46,10,8,5,2020,4,2,46,45,51,45.833333333333336,49.91666666666666
Ahmedabad,08-05-2020 11:00,9.75,54.75,16.98,11.85,0.11,19.25,48,11,8,5,2020,4,2,46,45,50,46.333333333333336,49.833333333333336
Ahmedabad,08-05-2020 12:00,21,59.5,15.75,6.95,0.11,21.52,48,12,8,5,2020,4,2,48,46,51,46.66666666666666,49.708333333333336
Ahmedabad,08-05-2020 13:00,10.5,48,13.88,8.62,0.11,20.15,49,13,8,5,2020,4,2,48,46,52,47.16666666666666,49.583333333333336
Ahmedabad,08-05-2020 14:00,6,40,10.72,5.25,0.11,17.27,48,14,8,5,2020,4,2,49,46,53,47.5,49.375
Ahmedabad,08-05-2020 15:00,21.27,24,9.5,5.35,0.11,15.32,47,15,8,5,2020,4,2,48,46,55,47.66666666666666,49.04166666666666
Ahmedabad,08-05-2020 16:00,2,22.25,10.4,8.25,0.11,21.52,46,16,8,5,2020,4,2,47,46,56,47.66666666666666,48.625
Ahmedabad,08-05-2020 17:00,2,35.75,12.28,10.62,0.11,17.78,47,17,8,5,2020,4,2,46,48,55,47.5,48.29166666666666
Ahmedabad,08-05-2020 18:00,17,81,21.6,18.25,0.11,11,50,18,8,5,2020,4,2,47,48,54,47.833333333333336,48.125
Ahmedabad,08-05-2020 19:00,17,88.5,22.5,22.38,0.11,9.85,52,19,8,5,2020,4,2,50,49,53,48.333333333333336,48.083333333333336
Ahmedabad,08-05-2020 20:00,16,60.5,24.95,11.07,0.11,8.45,53,20,8,5,2020,4,2,52,48,53,49.16666666666666,48.083333333333336
Ahmedabad,08-05-2020 21:00,14.75,60.25,15.15,6.85,0.11,6.65,53,21,8,5,2020,4,2,53,47,53,50.16666666666666,48.083333333333336
Ahmedabad,08-05-2020 22:00,20,87.75,23.72,11.1,0.11,1.7,50,22,8,5,2020,4,2,53,46,51,50.833333333333336,48.04166666666666
Ahmedabad,08-05-2020 23:00,20,89,19.25,7.67,0.11,0.78,51,23,8,5,2020,4,2,50,47,51,51.5,48.04166666666666
Ahmedabad,09-05-2020 00:00,78.56,41,14.2,8.25,0.11,5.5,51,0,9,5,2020,5,2,51,50,49,51.66666666666666,48.125
Ahmedabad,09-05-2020 01:00,2,33.25,15.78,9.25,0.11,6.67,51,1,9,5,2020,5,2,51,52,49,51.5,48.208333333333336
Ahmedabad,09-05-2020 02:00,3.75,35.25,17.48,10.3,0.11,7.68,51,2,9,5,2020,5,2,51,53,47,51.16666666666666,48.375
Ahmedabad,09-05-2020 03:00,7.5,42.5,13.32,6.53,0.11,8.75,52,3,9,5,2020,5,2,51,53,46,51,48.625
Ahmedabad,09-05-2020 04:00,9.75,39.25,12.85,3.25,0.11,0.6,52,4,9,5,2020,5,2,52,50,45,51.333333333333336,48.91666666666666
Ahmedabad,09-05-2020 05:00,20.75,48.75,16.75,6.83,0.11,1.07,52,5,9,5,2020,5,2,52,51,45,51.5,49.208333333333336
Ahmedabad,09-05-2020 06:00,20.25,61.25,15.2,6.62,0.11,16.17,52,6,9,5,2020,5,2,52,51,46,51.66666666666666,49.458333333333336
Ahmedabad,09-05-2020 07:00,21,66.75,15.18,7.25,0.11,0.5,52,7,9,5,2020,5,2,52,51,46,51.833333333333336,49.708333333333336
Ahmedabad,09-05-2020 08:00,5,48.75,18.75,9.22,0.11,5.4,52,8,9,5,2020,5,2,52,51,46,52,49.958333333333336
Ahmedabad,09-05-2020 09:00,11.5,66,20.23,7.92,0.11,9.2,53,9,9,5,2020,5,2,52,52,46,52.16666666666666,50.25
Ahmedabad,09-05-2020 10:00,18,72,13.98,6.35,0.11,9.9,54,10,9,5,2020,5,2,53,52,46,52.5,50.583333333333336
Ahmedabad,09-05-2020 11:00,7.75,55,12.88,6.25,0.11,19.85,54,11,9,5,2020,5,2,54,52,48,52.833333333333336,50.833333333333336
Ahmedabad,09-05-2020 12:00,7,41.25,13,5.25,0.11,24.62,54,12,9,5,2020,5,2,54,52,48,53.16666666666666,51.083333333333336
Ahmedabad,09-05-2020 13:00,16,40.25,9.57,7.25,0.11,18.7,53,13,9,5,2020,5,2,54,52,49,53.333333333333336,51.25
Ahmedabad,09-05-2020 14:00,1,25.75,9.88,6.05,0.11,20.2,53,14,9,5,2020,5,2,53,52,48,53.5,51.458333333333336
Ahmedabad,09-05-2020 15:00,2.25,25.75,9,6,0.11,15.57,53,15,9,5,2020,5,2,53,53,47,53.5,51.708333333333336
Ahmedabad,09-05-2020 16:00,6,27.5,8.95,9.1,0.11,19.55,53,16,9,5,2020,5,2,53,54,46,53.333333333333336,52
Ahmedabad,09-05-2020 17:00,4.75,25.5,9.8,9.78,0.11,18.7,53,17,9,5,2020,5,2,53,54,47,53.16666666666666,52.25
Ahmedabad,09-05-2020 18:00,1,22.75,10.75,8.72,0.11,16.3,50,18,9,5,2020,5,2,53,54,50,52.5,52.25
Ahmedabad,09-05-2020 19:00,16,22,11.45,8.1,0.11,18.25,47,19,9,5,2020,5,2,50,53,52,51.5,52.04166666666666
Ahmedabad,09-05-2020 20:00,12.75,30.5,9.95,3.98,0.11,14.8,46,20,9,5,2020,5,2,47,53,53,50.333333333333336,51.75
Ahmedabad,09-05-2020 21:00,5.25,30.25,9.9,7.65,0.11,7.6,45,21,9,5,2020,5,2,46,53,53,49,51.41666666666666
Ahmedabad,09-05-2020 22:00,11.5,36.25,11.47,7.7,0.11,5.47,43,22,9,5,2020,5,2,45,53,50,47.333333333333336,51.125
Ahmedabad,09-05-2020 23:00,8.5,38.5,9.33,8.2,0.11,6.83,41,23,9,5,2020,5,2,43,53,51,45.333333333333336,50.708333333333336
Ahmedabad,10-05-2020 00:00,4,25,12.68,11.88,0.11,6.35,40,0,10,5,2020,6,2,41,50,51,43.66666666666666,50.25
Ahmedabad,10-05-2020 01:00,6,21.5,25.67,7.38,0.11,26.68,40,1,10,5,2020,6,2,40,47,51,42.5,49.79166666666666
Ahmedabad,10-05-2020 02:00,7,32.25,23.57,2.05,0.11,37.5,39,2,10,5,2020,6,2,40,46,51,41.333333333333336,49.29166666666666
Ahmedabad,10-05-2020 03:00,10,24,27.25,1.32,0.11,34.05,39,3,10,5,2020,6,2,39,45,52,40.333333333333336,48.75
Ahmedabad,10-05-2020 04:00,14.75,37.5,36.38,9.5,0.11,23.62,39,4,10,5,2020,6,2,39,43,52,39.66666666666666,48.208333333333336
Ahmedabad,10-05-2020 05:00,15.75,69.25,27.5,3.62,0.11,25.28,39,5,10,5,2020,6,2,39,41,52,39.333333333333336,47.66666666666666
Ahmedabad,10-05-2020 06:00,15.75,66,34.42,3.4,0.11,17.15,40,6,10,5,2020,6,2,39,40,52,39.333333333333336,47.16666666666666
Ahmedabad,10-05-2020 07:00,27.5,79,47.35,5.4,0.11,18.43,40,7,10,5,2020,6,2,40,40,52,39.333333333333336,46.66666666666666
Ahmedabad,10-05-2020 08:00,28.25,75,38.12,12.1,0.11,28.03,41,8,10,5,2020,6,2,40,39,52,39.66666666666666,46.208333333333336
Ahmedabad,10-05-2020 09:00,32.5,84.5,39.88,9,0.11,43.75,44,9,10,5,2020,6,2,41,39,53,40.5,45.833333333333336
Ahmedabad,10-05-2020 10:00,37.75,120.25,36.65,9.75,0.11,46.75,47,10,10,5,2020,6,2,44,39,54,41.833333333333336,45.54166666666666
Ahmedabad,10-05-2020 11:00,19,85.75,18.98,4.9,0.11,33.3,47,11,10,5,2020,6,2,47,39,54,43.16666666666666,45.25
Ahmedabad,10-05-2020 12:00,9.5,67,13.9,12.05,0.11,33.95,47,12,10,5,2020,6,2,47,40,54,44.333333333333336,44.958333333333336
Ahmedabad,10-05-2020 13:00,8,31,10.95,7.7,0.11,27.02,47,13,10,5,2020,6,2,47,40,53,45.5,44.708333333333336
Ahmedabad,10-05-2020 14:00,5.5,33.5,13.15,6.82,0.11,19.98,47,14,10,5,2020,6,2,47,41,53,46.5,44.458333333333336
Ahmedabad,10-05-2020 15:00,11.25,45.5,14.03,5.62,0.11,13.9,47,15,10,5,2020,6,2,47,44,53,47,44.208333333333336
Ahmedabad,10-05-2020 16:00,24,58.25,17.5,8.43,0.11,17.15,48,16,10,5,2020,6,2,47,47,53,47.16666666666666,44
Ahmedabad,10-05-2020 17:00,93.51,54.25,15.47,6.45,0.11,24.43,50,17,10,5,2020,6,2,48,47,53,47.66666666666666,43.875
Ahmedabad,10-05-2020 18:00,9,45,13.82,3.75,0.11,29.6,50,18,10,5,2020,6,2,50,47,50,48.16666666666666,43.875
Ahmedabad,10-05-2020 19:00,10.5,37.25,14.82,3.65,0.11,25.25,51,19,10,5,2020,6,2,50,47,47,48.833333333333336,44.04166666666666
Ahmedabad,10-05-2020 20:00,16.75,70.5,28.82,8.55,0.11,12,53,20,10,5,2020,6,2,51,47,46,49.833333333333336,44.333333333333336
Ahmedabad,10-05-2020 21:00,21.5,115,25.55,3.4,0.11,5.03,56,21,10,5,2020,6,2,53,47,45,51.333333333333336,44.79166666666666
Ahmedabad,10-05-2020 22:00,20,64,22.1,3.41,0.11,3.25,57,22,10,5,2020,6,2,56,48,43,52.833333333333336,45.375
Ahmedabad,10-05-2020 23:00,25.5,55.5,18.3,6.01,0.11,13.13,58,23,10,5,2020,6,2,57,50,41,54.16666666666666,46.083333333333336
Ahmedabad,11-05-2020 00:00,14.25,58,20.1,7.88,0.11,1.55,60,0,11,5,2020,0,2,58,50,40,55.833333333333336,46.91666666666666
Ahmedabad,11-05-2020 01:00,2.75,49.75,19.18,6.67,0.11,4.15,61,1,11,5,2020,0,2,60,51,40,57.5,47.79166666666666
Ahmedabad,11-05-2020 02:00,5,46.75,13.05,6.47,0.11,8.05,61,2,11,5,2020,0,2,61,53,39,58.833333333333336,48.708333333333336
Ahmedabad,11-05-2020 03:00,17.5,66,20.5,9.18,0.11,5.55,63,3,11,5,2020,0,2,61,56,39,60,49.708333333333336
Ahmedabad,11-05-2020 04:00,25.75,80.75,15.95,6.1,0.11,4.53,65,4,11,5,2020,0,2,63,57,39,61.333333333333336,50.79166666666666
Ahmedabad,11-05-2020 05:00,19,62.75,11.72,2.65,0.11,3.62,65,5,11,5,2020,0,2,65,58,39,62.5,51.875
Ahmedabad,11-05-2020 06:00,21.2,91.75,12.45,6.87,0.11,30.71,66,6,11,5,2020,0,2,65,60,40,63.5,52.958333333333336
Ahmedabad,11-05-2020 07:00,17.34,88.5,15.1,7.78,0.11,22.59,66,7,11,5,2020,0,2,66,61,40,64.33333333333333,54.04166666666666
Ahmedabad,11-05-2020 08:00,12.45,85.5,20.75,2.35,0.11,2.55,67,8,11,5,2020,0,2,66,61,41,65.33333333333333,55.125
Ahmedabad,11-05-2020 09:00,10.02,88.75,20.95,3.72,0.11,2.7,67,9,11,5,2020,0,2,67,63,44,66,56.083333333333336
Ahmedabad,11-05-2020 10:00,30.62,54.5,19.17,2.85,0.11,4.4,64,10,11,5,2020,0,2,67,65,47,65.83333333333333,56.79166666666666
Ahmedabad,11-05-2020 11:00,21.2,41.75,14.77,2,0.11,6.33,62,11,11,5,2020,0,2,64,65,47,65.33333333333333,57.41666666666666
Ahmedabad,11-05-2020 12:00,23.85,33.5,13.95,1.45,0.11,16.6,61,12,11,5,2020,0,2,62,66,47,64.5,58
Ahmedabad,11-05-2020 13:00,13.36,29.75,11.35,6.07,0.11,15.07,61,13,11,5,2020,0,2,61,66,47,63.66666666666666,58.583333333333336
Ahmedabad,11-05-2020 14:00,14.06,31.25,11.05,5.67,0.11,10.62,61,14,11,5,2020,0,2,61,67,47,62.66666666666666,59.16666666666666
Ahmedabad,11-05-2020 15:00,25.86,29,12.3,3.95,0.11,11.48,60,15,11,5,2020,0,2,61,67,47,61.5,59.708333333333336
Ahmedabad,11-05-2020 16:00,45.2,35.75,9.8,5.25,0.11,14.98,59,16,11,5,2020,0,2,60,64,48,60.66666666666666,60.16666666666666
Ahmedabad,11-05-2020 17:00,8.36,28.5,8.95,7.45,0.11,17.85,58,17,11,5,2020,0,2,59,62,50,60,60.5
Ahmedabad,11-05-2020 18:00,27.67,29.75,9.12,7.62,0.11,18.98,57,18,11,5,2020,0,2,58,61,50,59.333333333333336,60.79166666666666
Ahmedabad,11-05-2020 19:00,20.47,36.25,10.45,7.62,0.11,17.62,57,19,11,5,2020,0,2,57,61,51,58.66666666666666,61.04166666666666
Ahmedabad,11-05-2020 20:00,0.25,32.5,11,6.53,0.11,16.05,56,20,11,5,2020,0,2,57,61,53,57.833333333333336,61.16666666666666
Ahmedabad,11-05-2020 21:00,162.59,43,8.78,6.12,0.11,12.18,53,21,11,5,2020,0,2,56,60,56,56.66666666666666,61.04166666666666
Ahmedabad,11-05-2020 22:00,52.24,56,10.62,7.2,0.11,33.58,52,22,11,5,2020,0,2,53,59,57,55.5,60.833333333333336
Ahmedabad,11-05-2020 23:00,32.79,40.5,21.77,10.23,0.11,16.9,52,23,11,5,2020,0,2,52,58,58,54.5,60.583333333333336
Ahmedabad,12-05-2020 00:00,53.65,39,9,9.78,0.11,10.72,51,0,12,5,2020,1,2,52,57,60,53.5,60.208333333333336
Ahmedabad,12-05-2020 01:00,66.2,34,9.5,6.1,0.11,17.32,50,1,12,5,2020,1,2,51,57,61,52.333333333333336,59.75
Ahmedabad,12-05-2020 02:00,39,33.75,11.18,4.2,0.11,16.47,50,2,12,5,2020,1,2,50,56,61,51.333333333333336,59.29166666666666
Ahmedabad,12-05-2020 03:00,61.89,34.5,11.95,3.2,0.11,14.1,48,3,12,5,2020,1,2,50,53,63,50.5,58.66666666666666
Ahmedabad,12-05-2020 04:00,22.16,40.75,16,2.75,0.11,6.55,47,4,12,5,2020,1,2,48,52,65,49.66666666666666,57.91666666666666
Ahmedabad,12-05-2020 05:00,45.4,49.25,20.45,6.95,0.11,7.08,46,5,12,5,2020,1,2,47,52,65,48.66666666666666,57.125
Ahmedabad,12-05-2020 06:00,12.8,62.5,20.73,5.12,0.11,4.08,45,6,12,5,2020,1,2,46,51,66,47.66666666666666,56.25
Ahmedabad,12-05-2020 07:00,58.06,70.75,21.23,4.38,0.11,5.6,44,7,12,5,2020,1,2,45,50,66,46.66666666666666,55.333333333333336
Ahmedabad,12-05-2020 08:00,35.64,85,18.48,8.6,0.11,15.55,44,8,12,5,2020,1,2,44,50,67,45.66666666666666,54.375
Ahmedabad,12-05-2020 09:00,34,35,9.88,9.43,0.11,15.05,42,9,12,5,2020,1,2,44,48,67,44.66666666666666,53.333333333333336
Ahmedabad,12-05-2020 10:00,4,36,9.95,0.1,0.11,29.97,41,10,12,5,2020,1,2,42,47,64,43.66666666666666,52.375
Ahmedabad,12-05-2020 11:00,5.25,39,11.45,10.29,0.11,26.55,41,11,12,5,2020,1,2,41,46,62,42.833333333333336,51.5
Ahmedabad,12-05-2020 12:00,8.25,48.5,12.2,9.9,0.11,36.4,42,12,12,5,2020,1,2,41,45,61,42.333333333333336,50.708333333333336
Ahmedabad,12-05-2020 13:00,6,50,10.6,9.1,0.11,38.15,43,13,12,5,2020,1,2,42,44,61,42.16666666666666,49.958333333333336
Ahmedabad,12-05-2020 14:00,9.5,47.5,11.43,6.88,0.11,35.05,44,14,12,5,2020,1,2,43,44,61,42.16666666666666,49.25
Ahmedabad,12-05-2020 15:00,10.5,44.5,9.42,5.85,0.11,34.45,44,15,12,5,2020,1,2,44,42,60,42.5,48.583333333333336
Ahmedabad,12-05-2020 16:00,9,37,12.5,8.4,0.11,25.65,44,16,12,5,2020,1,2,44,41,59,43,47.958333333333336
Ahmedabad,12-05-2020 17:00,5,34,10.07,5.6,0.11,28.08,45,17,12,5,2020,1,2,44,41,58,43.66666666666666,47.41666666666666
Ahmedabad,12-05-2020 18:00,6.75,33.5,8.53,0.85,0.11,29.58,45,18,12,5,2020,1,2,45,42,57,44.16666666666666,46.91666666666666
Ahmedabad,12-05-2020 19:00,10.75,32.75,8.75,14.9,0.11,21.48,45,19,12,5,2020,1,2,45,43,57,44.5,46.41666666666666
Ahmedabad,12-05-2020 20:00,5.75,35.75,12.2,11.1,0.11,12.32,45,20,12,5,2020,1,2,45,44,56,44.66666666666666,45.958333333333336
Ahmedabad,12-05-2020 21:00,2,36.75,12.68,7.9,0.11,18.1,44,21,12,5,2020,1,2,45,44,53,44.66666666666666,45.583333333333336
Ahmedabad,12-05-2020 22:00,36.75,28.5,12.1,9.75,0.11,17.9,43,22,12,5,2020,1,2,44,44,52,44.5,45.208333333333336
Ahmedabad,12-05-2020 23:00,61.32,27.25,12.8,10.72,0.11,17.1,43,23,12,5,2020,1,2,43,45,52,44.16666666666666,44.833333333333336
Ahmedabad,13-05-2020 00:00,3,36.25,11.07,8.5,0.11,17.27,43,0,13,5,2020,2,2,43,45,51,43.833333333333336,44.5
Ahmedabad,13-05-2020 01:00,5,36.75,15.48,6.85,0.11,5.85,43,1,13,5,2020,2,2,43,45,50,43.5,44.208333333333336
Ahmedabad,13-05-2020 02:00,12,45.75,19,6.2,0.11,4.5,43,2,13,5,2020,2,2,43,45,50,43.16666666666666,43.91666666666666
Ahmedabad,13-05-2020 03:00,15,68.5,24.15,7.02,0.11,1.85,45,3,13,5,2020,2,2,43,44,48,43.333333333333336,43.79166666666666
Ahmedabad,13-05-2020 04:00,11.75,119.75,24.8,8.4,0.11,2.25,48,4,13,5,2020,2,2,45,43,47,44.16666666666666,43.833333333333336
Ahmedabad,13-05-2020 05:00,2,77,23.4,6.62,0.11,5.33,49,5,13,5,2020,2,2,48,43,46,45.16666666666666,43.958333333333336
Ahmedabad,13-05-2020 06:00,19,58.25,22,4.97,0.11,5.5,49,6,13,5,2020,2,2,49,43,45,46.16666666666666,44.125
Ahmedabad,13-05-2020 07:00,19,107.5,26.93,7.78,0.11,8.38,51,7,13,5,2020,2,2,49,43,44,47.5,44.41666666666666
Ahmedabad,13-05-2020 08:00,18.25,96,23.32,6.32,0.11,21.38,51,8,13,5,2020,2,2,51,43,44,48.833333333333336,44.708333333333336
Ahmedabad,13-05-2020 09:00,16,59.5,12.55,6.22,0.11,19.62,52,9,13,5,2020,2,2,51,45,42,50,45.125
Ahmedabad,13-05-2020 10:00,23.02,34.5,10.85,7.75,0.11,24.52,51,10,13,5,2020,2,2,52,48,41,50.5,45.54166666666666
Ahmedabad,13-05-2020 11:00,7.06,39.25,11.53,5.7,0.11,23.73,51,11,13,5,2020,2,2,51,49,41,50.833333333333336,45.958333333333336
Ahmedabad,13-05-2020 12:00,3,43,10.7,6.9,0.11,26.53,51,12,13,5,2020,2,2,51,49,42,51.16666666666666,46.333333333333336
Ahmedabad,13-05-2020 13:00,3,40,9.3,9.28,0.11,21.88,51,13,13,5,2020,2,2,51,51,43,51.16666666666666,46.66666666666666
Ahmedabad,13-05-2020 14:00,22.23,31,10.15,10.75,0.11,21.4,50,14,13,5,2020,2,2,51,51,44,51,46.91666666666666
Ahmedabad,13-05-2020 15:00,6.12,27.75,8.6,10.93,0.11,21,49,15,13,5,2020,2,2,50,52,44,50.5,47.125
Ahmedabad,13-05-2020 16:00,1,32.25,6.93,10.35,0.11,20.3,49,16,13,5,2020,2,2,49,51,44,50.16666666666666,47.333333333333336
Ahmedabad,13-05-2020 17:00,1.75,30.25,5.85,7.4,0.11,20.57,49,17,13,5,2020,2,2,49,51,45,49.833333333333336,47.5
Ahmedabad,13-05-2020 18:00,5.25,31.5,6.75,3.65,0.11,16.62,49,18,13,5,2020,2,2,49,51,45,49.5,47.66666666666666
Ahmedabad,13-05-2020 19:00,8.25,35.75,9.03,2.38,0.11,9.75,49,19,13,5,2020,2,2,49,51,45,49.16666666666666,47.833333333333336
Ahmedabad,13-05-2020 20:00,5.25,41.25,12.75,1.7,0.11,4.7,49,20,13,5,2020,2,2,49,50,45,49,48
Ahmedabad,13-05-2020 21:00,3,33,10.12,4.88,0.11,17.22,49,21,13,5,2020,2,2,49,49,44,49,48.208333333333336
Ahmedabad,13-05-2020 22:00,22.04,34.75,9.68,7.9,0.11,12.43,49,22,13,5,2020,2,2,49,49,43,49,48.458333333333336
Ahmedabad,13-05-2020 23:00,88.28,42,12.32,8.5,0.11,10.03,50,23,13,5,2020,2,2,49,49,43,49.16666666666666,48.75
Ahmedabad,14-05-2020 00:00,16.6,48,14.5,8.82,0.11,7.83,51,0,14,5,2020,3,2,50,49,43,49.5,49.083333333333336
Ahmedabad,14-05-2020 01:00,14,44.5,17.65,8.9,0.11,4.83,51,1,14,5,2020,3,2,51,49,43,49.833333333333336,49.41666666666666
Ahmedabad,14-05-2020 02:00,14,63.25,21.57,8.93,0.11,0.7,52,2,14,5,2020,3,2,51,49,43,50.333333333333336,49.79166666666666
Ahmedabad,14-05-2020 03:00,15.75,60.75,20.6,7.8,0.11,43.34,51,3,14,5,2020,3,2,52,49,45,50.66666666666666,50.04166666666666
Ahmedabad,14-05-2020 04:00,22,64.25,22.55,8.42,0.11,7.3,49,4,14,5,2020,3,2,51,49,48,50.66666666666666,50.083333333333336
Ahmedabad,14-05-2020 05:00,22,78.75,20.93,7.9,0.11,8.2,49,5,14,5,2020,3,2,49,50,49,50.5,50.083333333333336
Ahmedabad,14-05-2020 06:00,13.5,85.75,19.62,6.53,0.11,6.6,50,6,14,5,2020,3,2,49,51,49,50.333333333333336,50.125
Ahmedabad,14-05-2020 07:00,18,101.25,19.9,6.62,0.11,9.25,50,7,14,5,2020,3,2,50,51,51,50.16666666666666,50.083333333333336
Ahmedabad,14-05-2020 08:00,26,119.75,22.48,14.38,0.11,17.67,51,8,14,5,2020,3,2,50,52,51,50,50.083333333333336
Ahmedabad,14-05-2020 09:00,23,71.25,7.88,7.35,0.11,15.2,51,9,14,5,2020,3,2,51,51,52,50,50.04166666666666
Ahmedabad,14-05-2020 10:00,2,35.5,6.35,2.55,0.11,13.68,51,10,14,5,2020,3,2,51,49,51,50.333333333333336,50.04166666666666
Ahmedabad,14-05-2020 11:00,3,32.5,5.22,1.05,0.11,14.18,51,11,14,5,2020,3,2,51,49,51,50.66666666666666,50.04166666666666
